Row ID,Salesman ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,Product ID, Sales ,Quantity,Discount, Profit 
151,STAFF-2160,CA-2016-114489,22-Sep-22,01-Oct-22,Standard Class,JE-16165,Justin Ellison,Corporate,55000,OFF-BI-10002735, 171.55 ,5,0, 80.6285 
152,STAFF-2249,CA-2016-158834,11-Apr-24,11-May-24,First Class,TW-21025,Tamara Willingham,Home Office,31560,OFF-AP-10000326, 157.92 ,5,0.2, 17.766 
153,STAFF-2547,CA-2016-158834,19-Feb-24,14-Mar-24,First Class,TW-21025,Tamara Willingham,Home Office,94900,TEC-PH-10001254, 203.184 ,2,0.2, 15.2388 
154,STAFF-2590,CA-2015-124919,13-May-23,21-May-23,First Class,SP-20650,Stephanie Phelps,Corporate,26690,OFF-PA-10001950, 58.38 ,7,0, 26.271 
155,STAFF-1,CA-2015-124919,13-Sep-18,12-Oct-18,First Class,SP-20650,Stephanie Phelps,Corporate,64000,OFF-PA-10002254, 105.52 ,4,0, 48.5392 
156,STAFF-236,CA-2015-124919,08-Nov-21,25-Nov-21,First Class,SP-20650,Stephanie Phelps,Corporate,16300,OFF-ST-10001590, 80.88 ,6,0, 21.0288 
157,STAFF-2440,CA-2015-118948,10-Oct-21,06-Nov-21,Standard Class,NK-18490,Neil Knudson,Home Office,80300,OFF-AR-10001547, 6.63 ,3,0, 1.7901 
158,STAFF-1621,CA-2014-104269,06-Feb-23,16-Feb-23,Second Class,DB-13060,Dave Brooks,Consumer,84100,FUR-CH-10004063, 457.568 ,2,0.2, 51.4764 
159,STAFF-1138,CA-2016-114104,28-Dec-18,10-Jan-19,Standard Class,NP-18670,Nora Paige,Consumer,71350,OFF-LA-10002475, 14.62 ,2,0, 6.8714 
160,STAFF-2692,CA-2016-114104,13-May-22,29-May-22,Standard Class,NP-18670,Nora Paige,Consumer,21100,TEC-PH-10004536, 944.93 ,7,0, 236.2325 
161,STAFF-1481,CA-2016-162733,22-Sep-19,07-Oct-19,First Class,TT-21070,Ted Trevino,Consumer,42000,OFF-PA-10002751, 5.98 ,1,0, 2.691 
162,STAFF-22,CA-2015-119697,12-May-96,26-May-96,Second Class,EM-13960,Eric Murdock,Consumer,28700,TEC-AC-10003657, 54.384 ,2,0.2, 1.3596 
163,STAFF-2095,CA-2016-154508,01-Apr-18,25-Apr-18,Standard Class,RD-19900,Ruben Dartt,Consumer,77100,OFF-EN-10001990, 28.4 ,5,0, 13.348 
164,STAFF-2532,CA-2016-113817,21-May-24,09-Jun-24,Standard Class,MJ-17740,Max Jones,Consumer,63300,OFF-BI-10004002, 27.68 ,2,0.2, 9.688 
165,STAFF-415,CA-2014-139892,17-Jul-94,01-Aug-94,Standard Class,BM-11140,Becky Martin,Consumer,27030,OFF-AR-10004441, 9.936 ,3,0.2, 2.7324 
166,STAFF-1692,CA-2014-139892,20-Jan-24,18-Feb-24,Standard Class,BM-11140,Becky Martin,Consumer,88460,TEC-MA-10000822, 8159.952 ,8,0.4, -1359.992 
167,STAFF-1362,CA-2014-139892,30-Nov-19,21-Dec-19,Standard Class,BM-11140,Becky Martin,Consumer,17070,OFF-ST-10000991, 275.928 ,3,0.2, -58.6347 
168,STAFF-108,CA-2014-139892,13-Jul-23,20-Jul-23,Standard Class,BM-11140,Becky Martin,Consumer,52200,FUR-CH-10004287, 1740.06 ,9,0.3, -24.858 
169,STAFF-936,CA-2014-139892,06-Apr-19,25-Apr-19,Standard Class,BM-11140,Becky Martin,Consumer,10050,OFF-AR-10002656, 32.064 ,6,0.2, 6.8136 
170,STAFF-2866,CA-2014-139892,20-Oct-20,19-Nov-20,Standard Class,BM-11140,Becky Martin,Consumer,26450,OFF-AP-10002518, 177.98 ,5,0.8, -453.849 
171,STAFF-642,CA-2014-139892,22-Dec-16,04-Jan-17,Standard Class,BM-11140,Becky Martin,Consumer,93200,TEC-PH-10003931, 143.976 ,3,0.2, 8.9985 
172,STAFF-581,CA-2014-118962,27-Apr-23,06-May-23,Standard Class,CS-12130,Chad Sievert,Consumer,30450,OFF-PA-10000659, 20.94 ,3,0, 9.8418 
173,STAFF-1335,CA-2014-118962,25-Aug-23,13-Sep-23,Standard Class,CS-12130,Chad Sievert,Consumer,21090,OFF-PA-10001144, 110.96 ,2,0, 53.2608 
174,STAFF-982,CA-2014-118962,03-Jul-22,31-Jul-22,Standard Class,CS-12130,Chad Sievert,Consumer,47120,FUR-CH-10003817, 340.144 ,7,0.2, 21.259 
175,STAFF-2245,US-2014-100853,25-Oct-21,06-Nov-21,Standard Class,JB-15400,Jennifer Braxton,Corporate,47300,OFF-AP-10000891, 52.448 ,2,0.8, -131.12 
176,STAFF-1483,US-2014-100853,06-Mar-24,13-Mar-24,Standard Class,JB-15400,Jennifer Braxton,Corporate,46200,OFF-LA-10003148, 20.16 ,4,0.2, 6.552 
177,STAFF-481,US-2017-152366,23-Apr-23,17-May-23,Second Class,SJ-20500,Shirley Jackson,Consumer,75460,OFF-AP-10002684, 97.264 ,4,0.8, -243.16 
178,STAFF-533,US-2015-101511,20-Aug-18,06-Sep-18,Second Class,JE-15745,Joel Eaton,Consumer,86700,FUR-CH-10004698, 396.802 ,7,0.3, -11.3372 
179,STAFF-2380,US-2015-101511,02-Nov-19,25-Nov-19,Second Class,JE-15745,Joel Eaton,Consumer,31800,OFF-SU-10002189, 15.88 ,5,0.2, -3.7715 
180,STAFF-1847,CA-2015-137225,03-Nov-22,02-Dec-22,Standard Class,JK-15640,Jim Kriz,Home Office,8320,OFF-AR-10001940, 3.28 ,1,0, 1.4104 
181,STAFF-2440,CA-2014-166191,18-Jun-22,12-Jul-22,Second Class,DK-13150,David Kendrick,Corporate,95600,OFF-ST-10003455, 24.816 ,2,0.2, 1.8612 
182,STAFF-2075,CA-2014-166191,31-Oct-17,10-Nov-17,Second Class,DK-13150,David Kendrick,Corporate,28600,TEC-AC-10004659, 408.744 ,7,0.2, 76.6395 
183,STAFF-2537,CA-2014-158274,22-Oct-22,30-Oct-22,Second Class,RM-19675,Robert Marley,Home Office,73000,TEC-PH-10003273, 503.96 ,4,0, 131.0296 
184,STAFF-2746,CA-2014-158274,05-Feb-23,16-Feb-23,Second Class,RM-19675,Robert Marley,Home Office,97200,TEC-PH-10004896, 149.95 ,5,0, 41.986 
185,STAFF-2371,CA-2014-158274,23-Apr-22,11-May-22,Second Class,RM-19675,Robert Marley,Home Office,43950,TEC-AC-10002345, 29 ,2,0, 7.25 
186,STAFF-2787,CA-2016-105018,09-Oct-14,19-Oct-14,Standard Class,SK-19990,Sally Knutson,Consumer,5100,OFF-BI-10001890, 7.16 ,2,0, 3.4368 
187,STAFF-1891,CA-2014-123260,22-Oct-23,04-Nov-23,Standard Class,FM-14290,Frank Merwin,Home Office,36800,TEC-AC-10002323, 176.8 ,8,0, 22.984 
188,STAFF-2245,CA-2016-157000,14-Sep-22,14-Oct-22,Standard Class,AM-10360,Alice McCarthy,Corporate,15350,OFF-ST-10001328, 37.224 ,3,0.2, 3.7224 
189,STAFF-2529,CA-2016-157000,28-Jul-13,17-Aug-13,Standard Class,AM-10360,Alice McCarthy,Corporate,97100,OFF-PA-10001950, 20.016 ,3,0.2, 6.255 
190,STAFF-2766,CA-2015-102281,29-Aug-22,15-Sep-22,First Class,MP-17470,Mark Packer,Home Office,28010,FUR-BO-10002613, 899.136 ,4,0.2, 112.392 
191,STAFF-2173,CA-2015-102281,30-Jan-16,22-Feb-16,First Class,MP-17470,Mark Packer,Home Office,71650,TEC-PH-10001552, 71.76 ,6,0, 20.0928 
192,STAFF-2249,CA-2015-102281,25-Jan-24,16-Feb-24,First Class,MP-17470,Mark Packer,Home Office,54000,OFF-PA-10000061, 51.84 ,8,0, 24.8832 
193,STAFF-1339,CA-2015-102281,14-Sep-23,08-Oct-23,First Class,MP-17470,Mark Packer,Home Office,44010,FUR-BO-10002545, 626.352 ,3,0.2, 46.9764 
194,STAFF-1841,CA-2015-102281,31-Dec-23,18-Jan-24,First Class,MP-17470,Mark Packer,Home Office,21210,OFF-AR-10003514, 19.9 ,5,0, 6.567 
195,STAFF-1975,CA-2015-131457,11-Aug-20,09-Sep-20,Standard Class,MZ-17515,Mary Zewe,Corporate,47000,OFF-EN-10001509, 14.28 ,7,0, 6.7116 
196,STAFF-1368,CA-2014-140004,15-Apr-19,13-May-19,Standard Class,CB-12025,Cassandra Brandow,Consumer,34850,OFF-AR-10004685, 7.408 ,2,0.2, 1.2038 
197,STAFF-220,CA-2014-140004,25-Oct-15,15-Nov-15,Standard Class,CB-12025,Cassandra Brandow,Consumer,34800,OFF-AR-10004027, 6.048 ,3,0.2, 1.5876 
198,STAFF-1851,CA-2017-107720,24-Feb-23,21-Mar-23,Standard Class,VM-21685,Valerie Mitchum,Home Office,71500,OFF-ST-10001414, 46.26 ,3,0, 12.0276 
199,STAFF-808,US-2017-124303,26-Feb-18,21-Mar-18,Standard Class,FH-14365,Fred Hopkins,Corporate,41050,OFF-BI-10000343, 2.946 ,2,0.7, -2.2586 
200,STAFF-1083,US-2017-124303,17-Mar-22,01-Apr-22,Standard Class,FH-14365,Fred Hopkins,Corporate,28000,OFF-PA-10002749, 16.056 ,3,0.2, 5.8203 
201,STAFF-2330,CA-2017-105074,15-Jun-23,13-Jul-23,Standard Class,MB-17305,Maria Bertelson,Consumer,45700,OFF-PA-10002666, 21.744 ,3,0.2, 6.795 
202,STAFF-2896,CA-2014-133690,14-Nov-21,27-Nov-21,First Class,BS-11755,Bruce Stewart,Consumer,89740,FUR-TA-10004289, 218.75 ,2,0.5, -161.875 
203,STAFF-1487,CA-2014-133690,20-Jul-23,09-Aug-23,First Class,BS-11755,Bruce Stewart,Consumer,96410,OFF-AP-10003622, 2.6 ,1,0.2, 0.2925 
204,STAFF-1336,US-2017-116701,05-Jan-22,25-Jan-22,Second Class,LC-17140,Logan Currie,Consumer,24200,OFF-AP-10003217, 66.284 ,2,0.8, -178.9668 
205,STAFF-1089,CA-2017-126382,04-Apr-23,16-Apr-23,Standard Class,HK-14890,Heather Kirkland,Corporate,48300,FUR-FU-10002960, 35.168 ,7,0.2, 9.6712 
206,STAFF-77,CA-2017-108329,23-Sep-20,07-Oct-20,Standard Class,LE-16810,Laurel Elliston,Consumer,85200,TEC-PH-10001918, 444.768 ,4,0.2, 44.4768 
207,STAFF-792,CA-2017-135860,31-Dec-23,13-Jan-24,Standard Class,JH-15985,Joseph Holt,Consumer,77100,OFF-ST-10000642, 83.92 ,4,0, 5.8744 
208,STAFF-120,CA-2017-135860,23-Jun-22,17-Jul-22,Standard Class,JH-15985,Joseph Holt,Consumer,98800,TEC-PH-10001700, 131.98 ,2,0, 35.6346 
209,STAFF-1816,CA-2017-135860,19-May-24,04-Jun-24,Standard Class,JH-15985,Joseph Holt,Consumer,11700,OFF-BI-10003274, 15.92 ,4,0, 7.4824 
210,STAFF-1747,CA-2017-135860,07-Aug-21,03-Sep-21,Standard Class,JH-15985,Joseph Holt,Consumer,13400,OFF-FA-10000134, 52.29 ,9,0, 16.2099 
211,STAFF-987,CA-2017-135860,24-Mar-19,01-Apr-19,Standard Class,JH-15985,Joseph Holt,Consumer,71050,OFF-ST-10001522, 91.99 ,1,0, 3.6796 
212,STAFF-2910,CA-2015-101007,14-Aug-21,03-Sep-21,Second Class,MS-17980,Michael Stewart,Corporate,94900,TEC-AC-10001266, 20.8 ,2,0.2, 6.5 
213,STAFF-1940,CA-2015-146262,17-Apr-24,11-May-24,Standard Class,VW-21775,Victoria Wilson,Corporate,57000,OFF-LA-10004544, 23.68 ,2,0.2, 8.88 
214,STAFF-481,CA-2015-146262,10-Jun-23,04-Jul-23,Standard Class,VW-21775,Victoria Wilson,Corporate,26150,FUR-BO-10004695, 452.45 ,5,0.5, -244.323 
215,STAFF-1923,CA-2015-146262,04-Dec-22,02-Jan-23,Standard Class,VW-21775,Victoria Wilson,Corporate,9700,TEC-PH-10002844, 62.982 ,3,0.4, -14.6958 
216,STAFF-485,CA-2015-146262,19-Oct-19,10-Nov-19,Standard Class,VW-21775,Victoria Wilson,Corporate,34900,TEC-MA-10000864, 1188 ,9,0.7, -950.4 
217,STAFF-704,CA-2015-146262,02-Feb-21,19-Feb-21,Standard Class,VW-21775,Victoria Wilson,Corporate,26040,TEC-AC-10000109, 89.584 ,2,0.2, 4.4792 
218,STAFF-1114,CA-2016-130162,16-Oct-19,07-Nov-19,Standard Class,JH-15910,Jonathan Howell,Consumer,85100,OFF-ST-10001328, 93.06 ,6,0, 26.0568 
219,STAFF-1987,CA-2016-130162,03-Nov-22,18-Nov-22,Standard Class,JH-15910,Jonathan Howell,Consumer,42200,TEC-PH-10002563, 302.376 ,3,0.2, 22.6782 
220,STAFF-2882,CA-2015-169397,30-Jan-22,15-Feb-22,First Class,JB-15925,Joni Blumstein,Consumer,93050,OFF-FA-10000585, 5.584 ,2,0.2, 1.8148 
221,STAFF-2445,CA-2015-169397,25-Oct-23,02-Nov-23,First Class,JB-15925,Joni Blumstein,Consumer,44020,OFF-PA-10004000, 22.704 ,6,0.2, 8.2302 
222,STAFF-1264,CA-2015-169397,13-Aug-23,24-Aug-23,First Class,JB-15925,Joni Blumstein,Consumer,96150,OFF-BI-10002852, 19.776 ,4,0.7, -13.8432 
223,STAFF-622,CA-2015-169397,17-Sep-08,10-Oct-08,First Class,JB-15925,Joni Blumstein,Consumer,42960,FUR-FU-10000087, 72.704 ,4,0.2, 19.0848 
224,STAFF-1578,CA-2015-169397,27-Apr-21,07-May-21,First Class,JB-15925,Joni Blumstein,Consumer,16210,TEC-MA-10001148, 479.988 ,4,0.7, -383.9904 
225,STAFF-1530,CA-2015-169397,05-May-09,02-Jun-09,First Class,JB-15925,Joni Blumstein,Consumer,83000,OFF-AR-10001958, 27.168 ,2,0.2, 2.7168 
226,STAFF-211,CA-2015-163055,05-Oct-11,19-Oct-11,Standard Class,DS-13180,David Smith,Corporate,26820,OFF-AR-10001026, 2.2 ,1,0, 0.968 
227,STAFF-1432,CA-2015-163055,15-Dec-22,09-Jan-23,Standard Class,DS-13180,David Smith,Corporate,17500,FUR-TA-10003748, 622.45 ,5,0, 136.939 
228,STAFF-55,CA-2015-163055,01-Oct-18,14-Oct-18,Standard Class,DS-13180,David Smith,Corporate,45620,OFF-ST-10002485, 21.98 ,1,0, 0.2198 
229,STAFF-2157,US-2015-145436,13-Jun-23,09-Jul-23,Standard Class,VD-21670,Valerie Dominguez,Consumer,94000,FUR-CH-10004860, 161.568 ,2,0.2, -28.2744 
230,STAFF-49,US-2015-145436,26-Jan-14,03-Feb-14,Standard Class,VD-21670,Valerie Dominguez,Consumer,18200,FUR-CH-10004477, 389.696 ,8,0.2, 43.8408 
231,STAFF-394,US-2014-156216,29-Oct-22,17-Nov-22,Standard Class,EA-14035,Erin Ashbrook,Corporate,93050,OFF-BI-10001679, 18.648 ,7,0.7, -12.432 
232,STAFF-759,US-2017-100930,19-Jun-21,17-Jul-21,Standard Class,CS-12400,Christopher Schild,Home Office,6400,FUR-TA-10001705, 233.86 ,2,0.45, -102.048 
233,STAFF-1586,US-2017-100930,20-Nov-22,03-Dec-22,Standard Class,CS-12400,Christopher Schild,Home Office,47600,FUR-TA-10003473, 620.6145 ,3,0.45, -248.2458 
234,STAFF-500,US-2017-100930,10-Aug-19,31-Aug-19,Standard Class,CS-12400,Christopher Schild,Home Office,26600,OFF-BI-10001679, 5.328 ,2,0.7, -3.552 
235,STAFF-1296,US-2017-100930,16-Oct-22,08-Nov-22,Standard Class,CS-12400,Christopher Schild,Home Office,26610,FUR-FU-10004017, 258.072 ,3,0.2, 0 
236,STAFF-339,US-2017-100930,15-Dec-16,12-Jan-17,Standard Class,CS-12400,Christopher Schild,Home Office,94500,TEC-AC-10003832, 617.976 ,3,0.2, -7.7247 
237,STAFF-2092,CA-2017-160514,18-Apr-20,27-Apr-20,Standard Class,DB-13120,David Bremer,Corporate,14300,OFF-PA-10002479, 10.56 ,2,0, 4.752 
238,STAFF-953,CA-2016-157749,14-Aug-21,26-Aug-21,Second Class,KL-16645,Ken Lonsdale,Consumer,47800,OFF-PA-10003349, 25.92 ,5,0.2, 9.396 
239,STAFF-128,CA-2016-157749,04-Dec-12,18-Dec-12,Second Class,KL-16645,Ken Lonsdale,Consumer,91200,FUR-FU-10000576, 419.68 ,5,0.6, -356.728 
240,STAFF-2547,CA-2016-157749,26-Jan-21,21-Feb-21,Second Class,KL-16645,Ken Lonsdale,Consumer,24300,FUR-FU-10004351, 11.688 ,3,0.6, -4.6752 
241,STAFF-994,CA-2016-157749,19-Aug-21,14-Sep-21,Second Class,KL-16645,Ken Lonsdale,Consumer,34900,TEC-PH-10000011, 31.984 ,2,0.2, 11.1944 
242,STAFF-2015,CA-2016-157749,28-Aug-22,09-Sep-22,Second Class,KL-16645,Ken Lonsdale,Consumer,28040,FUR-TA-10002607, 177.225 ,5,0.5, -120.513 
243,STAFF-1598,CA-2016-157749,28-Jul-22,10-Aug-22,Second Class,KL-16645,Ken Lonsdale,Consumer,6550,FUR-FU-10002505, 4.044 ,3,0.6, -2.8308 
244,STAFF-2753,CA-2016-157749,11-Feb-13,06-Mar-13,Second Class,KL-16645,Ken Lonsdale,Consumer,89720,OFF-AR-10004685, 7.408 ,2,0.2, 1.2038 
245,STAFF-2695,CA-2014-131926,03-Sep-23,21-Sep-23,Second Class,DW-13480,Dianna Wilson,Home Office,26420,FUR-CH-10004063, 2001.86 ,7,0, 580.5394 
246,STAFF-1333,CA-2014-131926,24-May-24,07-Jun-24,Second Class,DW-13480,Dianna Wilson,Home Office,11050,OFF-ST-10002276, 166.72 ,2,0, 41.68 
247,STAFF-1543,CA-2014-131926,11-Sep-17,26-Sep-17,Second Class,DW-13480,Dianna Wilson,Home Office,50250,OFF-PA-10004082, 47.88 ,6,0, 23.94 
248,STAFF-1235,CA-2014-131926,20-Feb-18,18-Mar-18,Second Class,DW-13480,Dianna Wilson,Home Office,12100,OFF-AP-10002945, 1503.25 ,5,0, 496.0725 
249,STAFF-1430,CA-2014-131926,20-May-23,19-Jun-23,Second Class,DW-13480,Dianna Wilson,Home Office,26140,OFF-PA-10000061, 25.92 ,4,0, 12.4416 
250,STAFF-918,CA-2016-154739,29-Sep-22,26-Oct-22,Second Class,LH-17155,Logan Haushalter,Consumer,42960,FUR-CH-10002965, 321.568 ,2,0.2, 28.1372 
251,STAFF-2716,CA-2016-145625,15-Jan-21,27-Jan-21,Standard Class,KC-16540,Kelly Collister,Consumer,5400,OFF-PA-10004569, 7.61 ,1,0, 3.5767 
252,STAFF-1938,CA-2016-145625,02-Apr-19,11-Apr-19,Standard Class,KC-16540,Kelly Collister,Consumer,48200,TEC-AC-10003832, 3347.37 ,13,0, 636.0003 
253,STAFF-1586,CA-2016-146941,09-Apr-23,09-May-23,First Class,DL-13315,Delfina Latchford,Consumer,23400,OFF-ST-10001228, 80.58 ,6,0, 22.5624 
254,STAFF-2017,CA-2016-146941,18-Jun-19,27-Jun-19,First Class,DL-13315,Delfina Latchford,Consumer,16040,OFF-EN-10003296, 361.92 ,4,0, 162.864 
255,STAFF-93,US-2015-159982,26-Feb-24,04-Mar-24,Standard Class,DR-12880,Dan Reichenbach,Corporate,81700,FUR-FU-10002505, 12.132 ,9,0.6, -8.4924 
256,STAFF-128,US-2015-159982,04-Dec-12,22-Dec-12,Standard Class,DR-12880,Dan Reichenbach,Corporate,73100,OFF-ST-10004804, 82.368 ,2,0.2, -19.5624 
257,STAFF-1543,US-2015-159982,19-Oct-16,15-Nov-16,Standard Class,DR-12880,Dan Reichenbach,Corporate,16050,OFF-ST-10001590, 53.92 ,5,0.2, 4.044 
258,STAFF-1517,US-2015-159982,27-Sep-06,11-Oct-06,Standard Class,DR-12880,Dan Reichenbach,Corporate,5460,TEC-PH-10001580, 647.904 ,6,0.2, 56.6916 
259,STAFF-1811,CA-2017-163139,31-Jul-22,23-Aug-22,Second Class,CC-12670,Craig Carreira,Consumer,35800,TEC-AC-10000290, 20.37 ,3,0, 6.9258 
260,STAFF-2293,CA-2017-163139,13-Aug-23,28-Aug-23,Second Class,CC-12670,Craig Carreira,Consumer,52000,OFF-ST-10002790, 221.55 ,3,0, 6.6465 
261,STAFF-1793,CA-2017-163139,22-Nov-19,21-Dec-19,Second Class,CC-12670,Craig Carreira,Consumer,35350,OFF-BI-10003460, 17.52 ,5,0.2, 6.132 
262,STAFF-2082,US-2017-155299,15-Jul-23,06-Aug-23,Standard Class,Dl-13600,Dorris liebe,Corporate,50088,OFF-AP-10002203, 1.624 ,2,0.8, -4.466 
263,STAFF-1809,US-2014-106992,11-Sep-18,05-Oct-18,Second Class,SB-20290,Sean Braxton,Corporate,78100,TEC-MA-10000822, 3059.982 ,3,0.4, -509.997 
264,STAFF-2075,US-2014-106992,06-Apr-18,03-May-18,Second Class,SB-20290,Sean Braxton,Corporate,88000,TEC-MA-10003353, 2519.958 ,7,0.4, -251.9958 
265,STAFF-908,CA-2016-125318,28-Jun-11,24-Jul-11,Standard Class,RC-19825,Roy Collins,Consumer,26300,TEC-PH-10001433, 328.224 ,4,0.2, 28.7196 
266,STAFF-2896,CA-2015-155040,10-May-23,04-Jun-23,Standard Class,AH-10210,Alan Hwang,Consumer,6660,TEC-AC-10004469, 79.9 ,2,0, 35.156 
267,STAFF-1906,CA-2017-136826,03-May-22,29-May-22,Standard Class,CB-12535,Claudia Bergmann,Corporate,15350,OFF-AR-10003602, 14.016 ,3,0.2, 4.7304 
268,STAFF-1910,CA-2016-111010,18-Nov-21,03-Dec-21,Standard Class,PG-18895,Paul Gonzalez,Consumer,75050,OFF-FA-10003472, 7.56 ,6,0, 0.3024 
269,STAFF-360,US-2017-145366,14-Jan-23,31-Jan-23,Standard Class,CA-12310,Christine Abelman,Corporate,6900,OFF-ST-10004180, 37.208 ,1,0.2, -7.4416 
270,STAFF-776,US-2017-145366,31-Jan-24,20-Feb-24,Standard Class,CA-12310,Christine Abelman,Corporate,93450,OFF-EN-10004386, 57.576 ,3,0.2, 21.591 
271,STAFF-2691,CA-2017-163979,18-Dec-21,08-Jan-22,Second Class,KH-16690,Kristen Hastings,Corporate,48100,OFF-ST-10003208, 725.84 ,4,0, 210.4936 
272,STAFF-1727,CA-2015-155334,24-Aug-19,16-Sep-19,First Class,HA-14920,Helen Andreada,Consumer,11010,TEC-AC-10003628, 209.93 ,7,0, 92.3692 
273,STAFF-1934,CA-2015-155334,13-Jun-23,20-Jun-23,First Class,HA-14920,Helen Andreada,Consumer,42000,FUR-FU-10003274, 5.28 ,3,0, 2.3232 
274,STAFF-1414,CA-2015-155334,03-May-01,23-May-01,First Class,HA-14920,Helen Andreada,Consumer,31250,OFF-BI-10002557, 10.92 ,3,0.2, 4.095 
275,STAFF-1465,CA-2017-118136,07-Jan-24,21-Jan-24,First Class,BB-10990,Barry Blumstein,Corporate,77500,OFF-PA-10002615, 8.82 ,2,0, 4.0572 
276,STAFF-1331,CA-2017-118136,17-Jan-20,02-Feb-20,First Class,BB-10990,Barry Blumstein,Corporate,94760,OFF-AR-10001427, 5.98 ,1,0, 1.5548 
277,STAFF-1681,CA-2017-132976,28-Jun-15,22-Jul-15,Standard Class,AG-10495,Andrew Gjertsen,Corporate,34520,OFF-PA-10000673, 11.648 ,2,0.2, 4.0768 
278,STAFF-2259,CA-2017-132976,09-Apr-12,09-May-12,Standard Class,AG-10495,Andrew Gjertsen,Corporate,86300,OFF-PA-10004470, 18.176 ,4,0.2, 5.9072 
279,STAFF-969,CA-2017-132976,07-Feb-20,21-Feb-20,Standard Class,AG-10495,Andrew Gjertsen,Corporate,26800,OFF-ST-10000876, 59.712 ,6,0.2, 5.9712 
280,STAFF-128,CA-2017-132976,04-Dec-12,11-Dec-12,Standard Class,AG-10495,Andrew Gjertsen,Corporate,95800,OFF-LA-10002043, 24.84 ,3,0.2, 8.694 
281,STAFF-2324,US-2015-161991,22-Feb-22,23-Mar-22,Second Class,SC-20725,Steven Cartwright,Consumer,80050,OFF-BI-10004967, 2.08 ,5,0.8, -3.432 
282,STAFF-1253,US-2015-161991,01-Mar-23,13-Mar-23,Second Class,SC-20725,Steven Cartwright,Consumer,89700,TEC-PH-10001760, 1114.4 ,7,0.2, 376.11 
283,STAFF-877,CA-2015-130890,12-Nov-22,10-Dec-22,Standard Class,JO-15280,Jas O'Carroll,Consumer,96100,FUR-TA-10002903, 1038.84 ,5,0.2, 51.942 
284,STAFF-647,CA-2015-130883,27-Sep-23,22-Oct-23,Standard Class,TB-21520,Tracy Blumstein,Consumer,47810,OFF-PA-10000474, 141.76 ,5,0.2, 47.844 
285,STAFF-1824,CA-2015-130883,12-May-23,31-May-23,Standard Class,TB-21520,Tracy Blumstein,Consumer,21070,TEC-AC-10001956, 239.8 ,5,0.2, 47.96 
286,STAFF-1606,CA-2015-130883,01-Jul-22,19-Jul-22,Standard Class,TB-21520,Tracy Blumstein,Consumer,10100,OFF-PA-10004100, 31.104 ,6,0.2, 10.8864 
287,STAFF-2911,CA-2016-112697,09-Jul-22,07-Aug-22,Second Class,AH-10195,Alan Haines,Corporate,88100,OFF-BI-10000778, 254.058 ,7,0.7, -169.372 
288,STAFF-448,CA-2016-112697,05-Apr-18,22-Apr-18,Second Class,AH-10195,Alan Haines,Corporate,21030,OFF-AP-10002684, 194.528 ,2,0.2, 24.316 
289,STAFF-1749,CA-2016-112697,14-Aug-18,29-Aug-18,Second Class,AH-10195,Alan Haines,Corporate,43400,OFF-SU-10000646, 961.48 ,5,0.2, -204.3145 
290,STAFF-2030,CA-2016-110772,23-Dec-23,05-Jan-24,Second Class,NZ-18565,Nick Zandusky,Home Office,6900,OFF-FA-10002983, 19.096 ,7,0.2, 6.6836 
291,STAFF-1809,CA-2016-110772,28-Sep-19,09-Oct-19,Second Class,NZ-18565,Nick Zandusky,Home Office,13110,OFF-LA-10004689, 18.496 ,8,0.2, 6.2424 
292,STAFF-1117,CA-2016-110772,03-May-24,24-May-24,Second Class,NZ-18565,Nick Zandusky,Home Office,6700,TEC-AC-10002001, 255.984 ,2,0.2, 54.3966 
293,STAFF-1749,CA-2016-110772,02-Oct-05,20-Oct-05,Second Class,NZ-18565,Nick Zandusky,Home Office,26700,FUR-BO-10004709, 86.97 ,3,0.5, -48.7032 
294,STAFF-1292,CA-2014-111451,23-Aug-17,20-Sep-17,First Class,KL-16555,Kelly Lampkin,Corporate,82200,FUR-FU-10004091, 300.416 ,8,0.2, 78.8592 
295,STAFF-952,CA-2014-111451,11-Feb-09,04-Mar-09,First Class,KL-16555,Kelly Lampkin,Corporate,27030,FUR-CH-10001891, 230.352 ,3,0.2, 20.1558 
296,STAFF-238,CA-2014-111451,08-Mar-21,06-Apr-21,First Class,KL-16555,Kelly Lampkin,Corporate,48020,FUR-FU-10002918, 218.352 ,3,0.2, -24.5646 
297,STAFF-508,CA-2014-111451,14-Sep-18,26-Sep-18,First Class,KL-16555,Kelly Lampkin,Corporate,15000,OFF-BI-10004593, 78.6 ,5,0.7, -62.88 
298,STAFF-2702,CA-2014-111451,08-May-22,28-May-22,First Class,KL-16555,Kelly Lampkin,Corporate,33040,OFF-FA-10004854, 27.552 ,3,0.2, 9.2988 
299,STAFF-2002,CA-2016-142545,16-May-23,08-Jun-23,Standard Class,JD-15895,Jonathan Doherty,Corporate,89000,OFF-PA-10002105, 32.4 ,5,0, 15.552 
300,STAFF-2700,CA-2016-142545,05-Sep-23,17-Sep-23,Standard Class,JD-15895,Jonathan Doherty,Corporate,94600,OFF-ST-10002756, 1082.48 ,8,0, 10.8248 
301,STAFF-2523,CA-2016-142545,28-Jul-20,04-Aug-20,Standard Class,JD-15895,Jonathan Doherty,Corporate,21020,OFF-PA-10004243, 56.91 ,3,0, 27.3168 
